GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
17,low,8.977116584777832,13.039745330810547,8.325475692749023,11.655484199523926,6.972840309143066,6.278378009796143,2.796995162963867,8.758562088012695,12.3115873336792,17.187559127807617,347.0,159.0,-4.062628746032715,-0.31155736887234003
17,mid,3.442923069000244,3.8879384994506836,0.7567781209945679,1.0230636596679688,5.342002868652344,5.980753421783447,0.18960466980934143,0.2543078064918518,4.243930816650391,5.201104164123535,2175.0,1863.0,-0.44501543045043945,-0.1144605117887833
18,high,0.034193333238363266,0.030830904841423035,0.0231762882322073,0.023788349702954292,0.06044676899909973,0.023362258449196815,0.016745593398809433,0.017495207488536835,0.03837672248482704,0.03574885427951813,249.0,269.0,0.0033624283969402313,0.10906032159077672
18,low,4.079052925109863,4.1616106033325195,3.9093103408813477,3.2926392555236816,3.632147789001465,3.6082050800323486,0.7154983878135681,1.6815205812454224,5.845999717712402,4.859554290771484,282.0,236.0,-0.08255767822265625,-0.019837915194791653
18,mid,0.5368136763572693,0.653194010257721,0.0715746283531189,0.061086006462574005,1.296431541442871,1.875473976135254,0.03163193538784981,0.03301490843296051,0.3230593502521515,0.34305474162101746,2377.0,1767.0,-0.11638033390045166,-0.17817115906273118
19,high,0.04632589966058731,0.040367476642131805,0.027078796178102493,0.025043457746505737,0.06699386239051819,0.07243765145540237,0.018820274621248245,0.01943003572523594,0.046674832701683044,0.03777670860290527,267.0,322.0,0.005958423018455505,0.14760454489832192
19,low,1.9749517440795898,1.432492971420288,1.455984354019165,1.1928672790527344,1.3940801620483398,1.145506739616394,0.8291232585906982,0.5036411881446838,3.0560898780822754,1.8551368713378906,361.0,228.0,0.5424587726593018,0.3786816294962095
19,mid,0.3662871718406677,0.38837766647338867,0.17997507750988007,0.11780303716659546,0.5220555067062378,0.6365684866905212,0.04923113435506821,0.04050624370574951,0.4445043206214905,0.3846951723098755,2297.0,2406.0,-0.022090494632720947,-0.05687890046127194
20,high,0.02157646417617798,0.022514229640364647,0.015535117127001286,0.015957877039909363,0.03236367180943489,0.02592390589416027,0.011867763474583626,0.010920971632003784,0.02177869901061058,0.021362759172916412,223.0,175.0,-0.0009377654641866684,-0.04165212308687636
20,low,0.10560724139213562,0.13998167216777802,0.08977732062339783,0.12983348965644836,0.06996836513280869,0.05532095581293106,0.049831319600343704,0.1110587939620018,0.13768328726291656,0.16481192409992218,308.0,90.0,-0.034374430775642395,-0.24556379591209762
20,mid,0.0491955541074276,0.055266354233026505,0.03217800706624985,0.031685519963502884,0.046134866774082184,0.06071911379694939,0.020038969814777374,0.0194174125790596,0.06124136969447136,0.06535438448190689,2140.0,1036.0,-0.0060708001255989075,-0.10984622036043533
21,high,0.5866854786872864,1.026123285293579,0.24541372060775757,0.2245100736618042,0.9177801012992859,2.963623523712158,0.13352695107460022,0.10705982893705368,0.577940821647644,0.5557563900947571,263.0,181.0,-0.4394378066062927,-0.42825049670378285
21,low,15.47515869140625,17.398378372192383,14.591899871826172,18.888080596923828,10.16352653503418,8.549567222595215,7.390008449554443,10.52582836151123,21.956472396850586,24.48975372314453,168.0,280.0,-1.9232196807861328,-0.11054016872399967
21,mid,8.337389945983887,10.03377914428711,5.003709316253662,7.4133172035217285,8.280726432800293,8.657212257385254,1.545634150505066,2.3849475383758545,13.471704483032227,16.532329559326172,1831.0,1713.0,-1.6963891983032227,-0.16906782319093486
22,high,1.0136562585830688,2.332667350769043,0.7264521718025208,0.6801504492759705,0.7841749787330627,4.7516865730285645,0.4042145013809204,0.345044881105423,1.4681882858276367,1.2882846593856812,270.0,233.0,-1.3190110921859741,-0.5654518599709973
22,low,2.5531187057495117,5.722246170043945,0.44892698526382446,4.331023693084717,3.7073748111724854,5.995026111602783,0.02258232980966568,0.20977987349033356,3.650073289871216,9.624902725219727,298.0,205.0,-3.1691274642944336,-0.55382578276427
22,mid,4.384712219238281,6.646216869354248,3.5752034187316895,5.461152076721191,3.8237133026123047,5.673206329345703,0.8995885252952576,1.5440200567245483,7.205119609832764,10.184772491455078,2266.0,1750.0,-2.261504650115967,-0.3402694637521957
23,high,4.3747878074646,6.17449951171875,4.731908798217773,5.047338962554932,2.755075693130493,4.908782958984375,1.7441564798355103,2.84030818939209,6.3242011070251465,10.023054122924805,238.0,257.0,-1.7997117042541504,-0.2914749123938594
23,low,2.5563628673553467,3.138948440551758,1.6338075399398804,0.9187095165252686,2.7305400371551514,4.038181781768799,0.12496684491634369,0.08216116577386856,4.141908645629883,5.264349460601807,275.0,221.0,-0.5825855731964111,-0.18559896227349484
23,mid,3.5062904357910156,6.323073387145996,2.542193651199341,5.566179275512695,3.1204776763916016,5.342951774597168,0.6752991080284119,1.2051362991333008,6.036450386047363,9.758475303649902,2338.0,1613.0,-2.8167829513549805,-0.44547687159240346
24,high,0.3971686363220215,0.3786206841468811,0.32711318135261536,0.2927013039588928,0.26499834656715393,0.2721209228038788,0.2022801637649536,0.19404414296150208,0.507204532623291,0.48738330602645874,22.0,16.0,0.01854795217514038,0.048988216840115735
24,low,1.60098135471344,2.080904722213745,1.5241897106170654,1.3709919452667236,1.4503191709518433,2.465731620788574,0.5097234845161438,0.4494309425354004,2.0853192806243896,2.2109055519104004,26.0,12.0,-0.4799233675003052,-0.23063207189502868
24,mid,6.834923267364502,2.0762131214141846,3.4018187522888184,1.1426994800567627,7.348143100738525,2.4266252517700195,1.1506980657577515,0.5639634132385254,11.047809600830078,2.0922718048095703,194.0,104.0,4.758710145950317,2.2920142912443335
25,high,0.12505698204040527,0.12480547279119492,0.10254719853401184,0.0773710310459137,0.08423026651144028,0.19889405369758606,0.05990257486701012,0.043112047016620636,0.17754484713077545,0.14638128876686096,217.0,644.0,0.00025150924921035767,0.002015210099248963
25,low,1.3006333112716675,2.300652027130127,0.6237145066261292,1.4573453664779663,1.6983205080032349,3.1127521991729736,0.37032556533813477,0.5876915454864502,1.3911449909210205,2.5724287033081055,494.0,367.0,-1.0000187158584595,-0.43466752210498344
25,mid,0.28733572363853455,0.4781503677368164,0.19024837017059326,0.215296670794487,0.3204084038734436,1.0069878101348877,0.10064756870269775,0.09880310297012329,0.36157315969467163,0.44628167152404785,2740.0,4147.0,-0.19081464409828186,-0.3990682784611181
26,high,0.02831280045211315,0.025834212079644203,0.024205410853028297,0.02109779790043831,0.018849141895771027,0.015188715420663357,0.017420977354049683,0.016683176159858704,0.032399848103523254,0.030280761420726776,372.0,366.0,0.0024785883724689484,0.0959420927887298
26,low,0.09723206609487534,0.15712110698223114,0.09504422545433044,0.08671332150697708,0.05083948001265526,0.22413480281829834,0.058690328150987625,0.06395461410284042,0.1209963783621788,0.13888554275035858,401.0,337.0,-0.059889040887355804,-0.381164835442056
26,mid,0.0488482341170311,0.050883207470178604,0.03742893040180206,0.03823620826005936,0.03779712691903114,0.043557099997997284,0.023718375712633133,0.02485690452158451,0.06207260116934776,0.06170579046010971,3237.0,2665.0,-0.0020349733531475067,-0.03999302430649944
27,high,3.1626534461975098,1.0321123600006104,0.8835850358009338,0.7236058115959167,5.418318271636963,1.1294498443603516,0.5601054430007935,0.3671407997608185,3.175741195678711,1.13512122631073,165.0,141.0,2.1305410861968994,2.0642530491502296
