GCIN,period,n_days,nse,kge,bias_ratio
1809,post,2690,-0.01762938692671545,0.08896424032575811,1.1183922335986076
1809,pre,2061,-0.03525092637728866,0.16864447669483962,1.2516900587561244
1810,post,3002,0.004245296223619799,0.15120830195297275,1.1966240386049187
1810,pre,2198,-0.0177540642342795,0.15383647088981633,1.2162738267864628
1811,post,2821,-0.2338192813077975,0.23150238670902135,1.2906874896331182
1811,pre,2018,-0.272136794761799,0.2381557059236291,1.3273046310009304
1812,post,3800,0.06274808007482391,0.47772300074671503,1.3364368099878743
1812,pre,1350,0.1829017021368119,0.5422532924096006,1.1477735722055145
1813,post,2930,-0.06229443580873362,0.11694453801055338,1.3199981469224988
1813,pre,2018,-0.010530868710872943,0.033674706607388694,1.2391474340394637
1814,post,851,-0.9450310979649581,0.21675530699359247,1.4742256710813597
1814,pre,449,-0.7691583267479583,0.29382218508404434,1.6117738791648317
1815,post,3067,-0.06911937967187964,0.15941596685411696,1.2603138611555118
1815,pre,2280,-0.19892872443733522,0.16157871994586137,1.3672649315735437
1816,post,2853,-0.7902881146146497,0.241949897883587,1.4242204435705048
1816,pre,2039,-0.7183826138763401,0.24746562837084607,1.3956792053033975
1817,post,3102,-0.005102344621010113,-0.014002815301398241,1.1279226726876872
1817,pre,2037,0.00425939179107937,-0.07097808949430973,1.0317881865411278
1818,post,2531,-0.3384268426939194,0.13144252354611674,1.4509653531328122
1818,pre,1697,-0.23537937780893503,0.12072255971651391,1.4109371946103169
1819,post,2850,0.04338645571597499,0.1491206174180777,1.0470329942686831
1819,pre,2072,0.04776007127787274,0.22691426836365047,1.1302242829446245
1820,post,2938,-0.22177729061562967,0.1837246746163258,1.3822555616593648
1820,pre,193,0.14886633908846847,0.3137016467053342,1.416324495580245
1821,post,2960,-0.4506291895426373,0.35348815112305165,1.2885940678597143
1821,pre,2187,-0.39061947599053526,0.41371036641832104,1.2642958389120924
1822,post,1412,-0.3617063182867324,0.09161269125316374,1.3604009495718823
1822,pre,782,-0.36405630369010167,0.12945636117410453,1.380292397826595
1823,post,1388,0.1563134648683231,0.2016237420017145,1.1026554697400837
1823,pre,455,0.06552035321009364,0.052456299612152923,0.8749560434424254
1824,post,1133,-0.894918971844654,-0.028967154706258436,1.5947680183553232
1824,pre,678,-0.604954386429233,0.11993903641145365,1.4809724962816857
1825,post,1537,-0.12463329209447083,0.06795471918558216,1.254802271340056
1825,pre,944,0.06838449383283973,0.15505685158022398,1.1806281559829845
1826,post,2032,-0.49913052251107826,0.17550808352619285,1.3892092690232158
1826,pre,1491,-0.39613366540248873,0.18964521414440472,1.325559762643443
1827,post,1849,-0.12533570772518643,0.07837030139736767,1.3570588000199044
1827,pre,1387,0.06753838346489727,0.10907193454977204,1.1483402948010657
1828,post,952,-9.102775355893964,-1.0092533349170774,2.3946167691836466
1828,pre,433,-9.63576699419192,-0.7336297922569253,2.0438181901075354
1829,post,2910,0.0050164317271413905,0.09968359563669271,1.142966327191136
1829,pre,1312,0.06848248927546807,0.10053239423680482,1.0633374358967598
1830,post,1441,-0.09882950912089061,-0.24123889518384645,1.4001260840786587
1830,pre,1068,-0.04579251026682618,-0.23090908928227227,1.1991023126099185
1831,post,1985,-0.025522662139014773,0.007249512322803464,1.256837351519667
1831,pre,1291,-0.03828439585529031,-0.0013941984779282102,1.2779819452671288
1832,post,2086,0.06602368936602943,0.17253316083527237,1.0906998937728645
1832,pre,1530,0.042838426667051954,0.2325792567285434,1.1337789258546302
1833,post,1234,-0.2374136983278572,0.29994166309690695,1.3505138129318752
1833,pre,969,-0.28483846840500004,0.3161059611110134,1.30696913608513
1834,post,2118,0.007595843618896314,0.3862853811249818,1.2648863377448873
1834,pre,664,-0.2815658148958411,0.3851431688407456,1.329039881732891
1835,post,1068,-0.17173074132431032,0.2628952929788704,1.3525419719575147
1835,pre,705,-0.19403772445979506,0.23974570553647412,1.2760312208103914
1836,post,1085,-0.4063109901102495,0.13345930093178238,1.3356830694980242
1836,pre,963,-0.35992329444614524,0.24926368599058601,1.3311405975872186
1837,post,1301,-1.926443162253876,-0.1575084377419178,1.8796114817127576
1837,pre,911,-4.487206939572816,-0.4565145359959504,2.148271285310654
1838,post,1692,-3.2068758331800797,-0.7672679655972638,2.3006009985512863
1838,pre,1146,-2.331446911756619,-0.5464445680955887,1.999583631259164
1839,post,1525,-0.05734207925325063,-0.08361639247293473,1.3482877847106787
1839,pre,1080,-0.04652145366937943,-0.040195037471651096,1.3673866107547963
1840,post,1220,-22.281855729685546,-2.895376747817522,4.421745642508318
1840,pre,796,-18.15879636069442,-2.439939890140921,3.9587486338017728
1841,post,1736,-0.03920249057660863,0.10667169980151658,1.383058737218628
1841,pre,980,-0.1388349441029273,0.17587416135122502,1.3596560076899782
1842,post,1502,-0.1922757454898958,-0.22916689108031796,1.5670920600475025
1842,pre,978,-0.1037226171763761,-0.20163441642106172,1.3053595846337158
1843,post,375,-0.49761004518956886,0.37543645580961427,1.3279323281012543
1843,pre,187,-9.930409931590448,-1.0936805965110796,1.9183769878853096
1844,post,2357,0.01672312491125516,0.336299439669849,1.1805301543577083
1844,pre,1618,-0.1830675775027757,0.3759154264225866,1.3303096218902037
1845,post,1723,-0.029464642745943737,-0.32479458299561115,0.5676786900466626
1845,pre,1308,0.009181965999184749,-0.2975603280490833,0.47200711657060485
1846,post,1524,-0.0758100873502201,0.15568989778048747,1.4262114777171417
1846,pre,337,0.07894025009691896,0.026431915714089538,0.9796604516857162
1847,post,379,-0.4649096935030881,0.4126327134006369,1.3976924229793377
1847,pre,278,-0.3534490740732006,0.5414397409354492,1.3312605324877476
1848,post,1836,-0.2983839636550838,0.01976404061113679,1.3115684392312172
1848,pre,1332,-0.7036627107817479,-0.012097471844718433,1.4292281064174894
1849,post,1645,0.02548868390177106,-0.03683138892896687,1.0861932061507078
1849,pre,1298,0.039360023554195434,0.03163125418672863,1.1589636684992144
1850,post,1892,-0.9683806620530768,-0.13181586338027063,1.5854679970087862
1850,pre,1193,-1.4698293776066982,-0.10250200138137044,1.5171121070609883
1852,post,1998,-0.30090792460101023,0.11085428860540503,1.5035059221711122
1852,pre,1549,-0.9201504638825604,0.07936826033210687,1.5568648697001881
1853,post,2377,-0.2965361721859978,-0.027780217183197786,1.4731223106793099
1853,pre,1638,-0.4543015429447641,0.06894772064074806,1.5543856276619668
1854,post,2263,-0.11467478039707446,0.15583335866690817,1.284646441769406
1854,pre,1423,-0.23818784858941755,0.26546880182693544,1.2867410816443163
1855,post,2187,-0.006309640898305657,0.19104235332159603,1.3363871439984303
1855,pre,901,-0.0971055983455904,0.1230144533002705,1.2503304980777492
1856,post,2383,0.07333165842655864,0.13555933723631164,1.0930886001173494
1856,pre,1707,0.05553508232028648,0.3085818196179261,1.249759158268339
1857,post,2586,-0.378850920331526,0.0532314247338167,1.5680609695235412
1857,pre,825,0.045283069788140784,0.15957420168248382,1.0781877352829923
1858,post,1064,-1.7978213904842617,0.2110126021426686,1.4408703769061393
1858,pre,543,-5.282572599330893,-0.14072888549447393,1.6914983315145908
1859,post,696,-1.739808133941629,0.2801760597066367,1.4915575424112009
1859,pre,377,-8.379681928622107,-0.5407013428874454,1.5543701390336266
1860,post,1342,0.05983047118281459,0.374969698513813,1.1802698623277492
1860,pre,857,-1.1050271766161437,0.36175305796906343,1.3428217766300532
1861,post,2741,-0.4880921414772006,0.23652036735376214,1.241343789143951
1861,pre,1936,-0.4854687719827646,0.22963993536079752,1.3134621324063402
1862,post,3506,0.09384125841230473,0.20135436856018063,0.8162455003528928
1862,pre,2440,0.14746761708365297,0.2149764970520568,0.8718760326231851
1863,post,3302,-0.044243394223189236,0.20418192587580852,1.1345512953148633
1863,pre,2260,0.018017776542596065,0.22201032100095652,1.231943231618804
1864,post,2800,0.08776281673343844,0.17507592453086696,1.0648702407773039
1864,pre,1956,-0.03212121518804412,0.1736113851389487,1.1963146761590062
1865,post,1604,0.13419119880208952,0.45533378889023046,1.1098864973897264
1865,pre,760,0.10044541907312088,0.4349096446481179,1.1854433766479968
1866,post,2774,0.17369065754799307,0.3926227847382774,1.1235646586286745
1866,pre,1867,0.18856253599785733,0.36992613298314503,1.097020591478075
1867,post,2375,-0.07281114960254542,0.4365556164154887,1.3250652563846963
1867,pre,1610,-0.06755429618967956,0.42369838180373676,1.3956440425181413
1868,post,2405,0.0046960380791032375,0.23682601066639886,1.3000674754489783
1868,pre,554,-0.15003899217638028,0.3900517073933668,1.2537618606069927
1869,post,3157,-0.38566903456398505,0.22477069451804355,1.4169826714989762
1869,pre,2328,-0.4408005412767524,0.2441134417930796,1.4605563091206761
1870,post,2586,-0.4362269169587303,0.26639401730317147,1.3359019084155417
1870,pre,1828,-0.6258611002486747,0.2198439891133419,1.4520569725287091
1871,post,2213,-2.623455481087998,-0.10304507687653919,1.6256013815923354
1871,pre,1421,-2.5234465935237167,-0.09170260175832312,1.6915525874081045
1872,post,2754,-0.007627483699499171,0.24044837729474544,1.2831285709963083
1872,pre,1954,-0.02344750376518645,0.20002192710753441,1.2322356489216102
1873,post,2312,-0.4194602721199343,0.2295899743051648,1.4397418234214863
1873,pre,1345,-0.26129683620482425,0.3654210781067444,1.3425077118531399
1874,post,3167,-0.8809905755778962,0.23982428901395791,1.431541330432782
1874,pre,2102,-0.9690628136048651,0.217798645374921,1.4493977327279028
1875,post,2383,-0.11354170996964696,0.3132483284631339,1.3295074291570037
1875,pre,1549,-0.21667363452249888,0.32065501795338724,1.3127732655582938
1876,post,2779,-0.0012550155401400698,0.3014124836481228,1.1942273557841037
1876,pre,2071,-0.015655486608338487,0.33432364980568496,1.2335108062212008
1877,post,2514,-0.48889795022863547,0.15704981824492226,1.4995136660988337
1877,pre,1715,-0.6397493575798261,0.16516865801942837,1.531202306472199
1878,post,3240,-0.12670058581099264,0.3462033953518081,1.1643446602727727
1878,pre,2303,-0.07712624055112571,0.33307202658036517,1.2082930034650545
1879,post,2198,-0.13967664316853856,-0.010028483554491041,1.3687760144260457
1879,pre,669,-0.11609791809600578,0.1721988905509353,1.2715041122116515
1880,post,2444,-0.08115965861759866,0.134868603682338,1.249665694773351
1880,pre,1725,0.022221336816193316,0.23332340282359576,1.2169400141885593
1881,post,2116,-0.31712297648384613,0.23769685844994548,1.2512799220296404
1881,pre,1429,-0.36146144818659653,0.27425866305263036,1.3750392006759378
1882,post,2842,0.0015945277887376985,-0.04122587409709633,0.8388207945061669
1882,pre,2605,-0.0018885326732334118,-0.042760177274689504,0.8199557694829166
1883,post,2671,-0.5101381845691568,0.2685259927790984,1.3704865986697787
1883,pre,1791,-0.44234154563210515,0.2948873903687701,1.3997917243012143
1884,post,3244,-0.3232904763877327,0.2708359519205331,1.3060903532495005
1884,pre,2284,-0.16935961441130276,0.30413284141697816,1.3141757199223862
1885,post,3680,-0.0027945893429515145,0.18625539831782867,1.1514743427331584
1885,pre,2644,0.0446123230758847,0.20835652941620175,1.1655904893764384
1886,post,2886,-0.8342664472963905,-0.11823418992206314,1.648921615848768
1886,pre,2025,-1.0072961873402044,-0.16855509989925155,1.7219898410639627
1887,post,3312,-0.21923507654930363,0.30024368655927325,1.3059580783479448
1887,pre,2085,-0.059857810195209415,0.37119551352844327,1.279117117910507
1888,post,3592,0.014204592441166786,0.13538460494263826,1.1512896802675046
1888,pre,2242,0.03201208614170448,0.05698657817943931,1.0742083504946358
1889,post,3721,0.04594793035934863,0.2611952942879322,1.0065920951660223
1889,pre,2531,0.09458340047241398,0.2461053439836174,0.9737797577716115
1890,post,609,-0.7973675344876199,0.20865989912047944,1.5903622991052337
1890,pre,223,-0.588213526830055,0.3275327371977834,1.497900586038455
1891,post,3346,0.03505144860693066,0.40215631606332947,1.118783393243425
1891,pre,2295,0.16226371962677066,0.4248938532599814,1.1647944478317094
1892,post,2813,-0.12456089963325923,0.1894276343957343,1.3277647278137044
1892,pre,1018,0.04505084815225402,0.2026534560858847,1.268842435117197
1893,post,2967,0.1658934870189238,0.31028238124358376,1.0119420121312308
1893,pre,2084,0.17260572952505038,0.28535777357053316,1.0308676241748702
1894,post,3357,0.004216646439705096,0.1397075994264454,1.0841192865067724
1894,pre,1998,0.06031552730360645,0.15058422760790235,1.0997713612363236
1895,post,2830,-0.07424517906858386,0.027395372968800014,1.2156001495401794
1895,pre,2167,-0.07271521393062486,0.04728864204441363,1.2251613929918368
1896,post,2737,-0.415557327442027,0.2883206435366904,1.3986682773820338
1896,pre,1622,-0.061420612960907395,0.33554011719835786,1.3466477275284634
1897,post,1438,-0.642427324189714,0.2425846302156931,1.3159351292611172
1897,pre,818,-0.14342019873658196,0.38343931536952913,1.2709277506872496
1898,post,2844,-0.10456841397424732,-0.011603561773189774,1.2931241392399975
1898,pre,1384,-0.03056188648512914,0.030928678402717735,1.2625052554602025
1899,post,3212,-0.02987747190946055,0.06605696367399216,1.1221901294021923
1899,pre,2333,0.03793064362359777,0.1156634250771692,1.0628410991089263
1900,post,2055,0.04155336260652698,0.20236374871118712,1.162197995180262
1900,pre,1361,-0.4424422944704962,0.3021636294660187,1.462872989065453
1901,post,1434,-0.49432262736767996,0.14502525929514132,1.574854231447299
1901,pre,353,0.31160234594544667,0.47078688907040667,1.1343108612442176
1902,post,2866,-0.1698391718965233,0.11128997195617174,1.3767833699819052
1902,pre,2087,-0.3353373398394126,0.0984514330566959,1.4502565689204696
1903,post,2507,-0.6711911813227205,0.042073684984165305,1.614272138757069
1903,pre,1640,-0.3768197121673107,0.10107152083866755,1.4236340495572917
1904,post,3166,0.0022399019994467917,0.13814387336484735,1.148834645033071
1904,pre,2375,-0.04752226178716823,0.16868253881274176,1.2151283943839586
1905,post,2885,-0.17400520165580824,0.18474370305223864,1.378280412307882
1905,pre,1339,0.008812959948783061,0.16141639020398846,1.1568646425143272
1906,post,3366,-0.03482902277860189,0.18559755018740687,1.1623389009138538
1906,pre,2545,-0.009326590437862992,0.1914816482556394,1.187103675381283
1907,post,3295,0.02865271742096398,0.06798213420349009,1.077191508068542
1907,pre,2158,-0.015510868261144228,0.03477264852697026,1.141315749964033
1908,post,2706,-0.14245780832370603,0.16782694345674953,1.3504594896761468
1908,pre,219,-0.739374064372478,-0.04503905555586796,1.7320045297246005
1909,post,2955,-0.09750083211218463,0.05880906505944039,1.201062928072785
1909,pre,2144,-0.06369679681939089,0.0435234030019771,1.2164496245618606
1910,post,2869,-0.5074489115301293,0.20664870153446424,1.4389346619523962
1910,pre,1525,-0.3564748044841435,0.266930980897346,1.412423969826265
1911,post,3065,-0.12411551712695168,0.11333430148346402,1.3378925197645013
1911,pre,1954,-0.13684155129473718,0.11903735945442606,1.381260826668078
1912,post,1531,-0.3170204608903313,0.17163910423979545,1.4762275319700815
1912,pre,621,0.2833987521738681,0.46065857154021417,1.1481007397911651
1913,post,2886,-0.2668401632966413,0.10920602949533476,1.38133970245305
1913,pre,1192,-0.2186037953490454,0.11261538483265965,1.3380689900504295
1914,post,3084,-0.01915216557755639,0.11271266230453736,1.1544069250609028
1914,pre,2230,-0.06277668137366832,0.08260125718551892,1.2173011693979954
1915,post,3067,-0.010741955994440167,0.2892244148036951,1.213328950258977
1915,pre,2195,-0.0641066617657231,0.2288560148953348,1.3340956967555953
1916,post,3222,-0.04971323595818844,0.2475189415679041,1.1913788022480176
1916,pre,2251,-0.09269774538515496,0.24343391612781817,1.2860032180639782
1918,post,3217,-0.07297750621699794,0.13515811148190549,1.257917190321788
1918,pre,2285,-0.11829083149648079,0.12823647882899614,1.3409724393169051
1919,post,3183,0.03811740846718603,0.22810301337738703,1.1378712937539637
1919,pre,1366,0.0485322894208281,0.2023482559459734,1.1122907182986437
1920,post,2832,-0.0667470562004473,0.11501499513771074,1.3277434585240566
1920,pre,1375,-0.03825906426450776,0.11687531144390506,1.2442082995504813
1921,post,2802,-0.30679952907436925,-0.0031559056824213005,1.4687924160127814
1921,pre,1387,-0.08936176565800635,-0.009121395375898844,1.3929132158341513
1922,post,2814,-0.5423451564649642,0.19281452981743186,1.4959995395696244
1922,pre,1923,-0.6813708689678966,0.13077104692750097,1.5621629591026631
1923,post,1347,-0.026762228247378284,0.15909989727694362,1.3190164131328086
1923,pre,331,0.09095098624872622,0.3043858043938521,1.2161333410799324
1924,post,2686,0.03049999962465222,0.040315417947624166,1.0869286009981922
1924,pre,1926,0.010780263822946168,0.04905412948315002,1.114126885968075
1925,post,2769,-0.024221103851086223,-0.08951624081801457,1.1516093365934703
1925,pre,745,0.002131217681734965,-0.11064189588891993,1.1844669874624558
1926,post,3018,0.010081485742198915,-0.10265050946420895,1.0991961883738586
1926,pre,1341,0.02368011136041326,-0.11824547610258129,0.9908691470236554
1927,post,2938,0.1450840242752942,0.17031151282506884,0.9915591420728587
1927,pre,2084,0.08408356572447828,0.14155166842678701,1.0674340376719633
1928,post,3257,-0.012989130108664426,0.17273348202969707,1.1812867966715987
1928,pre,1491,0.13883204377827607,0.2235824002825545,1.127091997033342
1929,post,3073,0.014819394720297807,0.23380628790737512,1.1441543910611096
1929,pre,1485,0.0761216817642486,0.3415918589738196,1.181515238015771
1934,post,1778,0.05095025896582406,0.17350355052804178,1.2475944587883574
1934,pre,723,0.2989993702179088,0.48117483020324203,1.033898209295416
1945,post,1887,0.008957965708572102,0.1201344404987913,1.1946759554867783
1945,pre,442,0.1512929653905326,0.20453686704003526,1.0902999296932552
1956,post,4218,0.08635789255857695,0.4528767764038286,1.270287191739034
1956,pre,5868,0.2723629936989167,0.4602300499972235,1.0316342069769207
1957,post,2507,0.1455433751539964,0.34630074520914433,1.164205113441375
1957,pre,818,0.18319152838131403,0.36398098046759086,1.0510976121847655
1968,post,2095,0.09204955621684585,0.1887550812906511,1.287824545421115
1968,pre,666,0.21549717926793432,0.24520988079360995,1.0296800485857471
1979,post,1706,-0.30945646531164117,-0.29444895857433284,1.7634780283782665
1979,pre,531,-0.3536671568014267,0.15151052959197164,1.4291438954458282
1984,post,1057,0.03241991489127827,0.36115743120079513,1.2096159444988868
1984,pre,225,-1.7922442115863197,0.25077194892272203,1.5450100979709451
1990,post,1584,-0.47495682074415213,0.09436709208171512,1.5277688192901593
1990,pre,458,-0.032135556936242926,0.17301226582182083,1.196657988871402
1994,post,2179,-0.37918942105211273,0.3952496972141819,1.2449367161427016
1994,pre,907,-0.6361409523506731,0.3527202303369774,1.3454213954653267
1996,post,2226,-0.8652244084718022,0.2640022166881488,1.5545907856689551
1996,pre,1126,-0.8433386262945708,0.3178825592727188,1.5504688670579363
2001,post,1468,0.10629190828140023,0.2933424701492996,1.1794117955993864
2001,pre,434,0.08268293168920404,0.14738428337516196,1.1613784931457694
2012,post,2208,0.013378006404959453,5.424730217062912e-05,1.2584225613230806
2012,pre,517,0.16760992577630296,0.12338693766275932,0.7702005562020499
2023,post,1637,0.059716939269631064,-0.03704154531085835,0.73956912331704
2023,pre,587,0.14059759237503,0.1012311690406964,1.007659200008335
2034,post,1257,0.08725404420163374,0.0505064546150763,1.0560284351825069
2034,pre,312,0.13531788033128445,0.024031396921499804,0.8746529990678248
2045,post,1524,-0.003325496554850371,-0.29561290136111174,1.0311167338718192
2045,pre,563,-0.1863708820057941,0.0325878813681757,1.3639831439317733
2056,post,1322,-0.11640463793250322,-0.27495604017065456,1.496245124361037
2056,pre,420,0.01329008365831219,-0.21409299826650918,0.8990402528364609
2067,post,4097,0.01072751571387942,0.07352347281786065,1.2169623773178289
2067,pre,3863,0.15044952038777892,0.13268045198359368,0.9202919427248519
2068,post,1611,-0.26259394213070975,0.08261156073562981,1.5978643486134831
2068,pre,625,-0.007658790808301674,0.33939882246824504,1.1789666613626106
2072,post,382,0.5015098298276219,0.6980901837785959,1.2294369750368976
2072,pre,646,0.3676594762012133,0.5772957832373488,1.203457781140658
2078,post,535,-0.14470418828340703,-0.1486343746629497,1.2388231641299294
2078,pre,212,-0.029590395073908704,0.03562430905984548,1.2216617315963394
2082,post,1940,0.21930094834468083,0.2871934231807104,1.1731207210090975
2082,pre,706,0.21109389463019135,0.21950358856039087,0.8863476533528065
2093,post,3122,0.23655391829274208,0.3093749691970272,1.1286901936764115
2093,pre,1313,0.3228210197234428,0.3918392047553776,1.0010443432545604
2104,post,3286,0.2225066755503854,0.3302752317029223,1.2066193774563816
2104,pre,1242,0.25953542853644274,0.3268035381627815,0.9684126806135192
2115,post,1384,0.008408066723929686,0.07906833503755062,1.2522856077045414
2115,pre,470,-0.07178888136059292,0.3189056236351292,1.2458797678239677
2126,post,1329,-1.364580445205147,-0.3009831804044725,1.9859613899117563
2126,pre,636,-0.6166362314062976,0.0291833199366357,1.5192968229725525
2137,post,1622,-0.3271515626531072,0.12851739661026806,1.4328219718202966
2137,pre,531,0.03444321130764805,0.23548742233851028,1.1593054570111598
2148,post,2891,-0.7967969164902735,0.15561217289384854,1.6503715341604297
2148,pre,802,-0.16311853855169867,0.3725425384774347,1.3882786087286816
2159,post,2462,0.03080533391083229,0.12828009413694885,1.3268097715573088
2159,pre,1028,0.26559066282722266,0.24707149958128782,1.011482263447089
2171,post,4211,0.11843442489926026,0.2947004788391576,1.1275734814291927
2171,pre,5983,0.23059081309445129,0.36326539469732244,1.0010926146006547
2172,post,2265,-0.3365229989659235,-0.0732377405114133,1.6118259558715653
2172,pre,474,-0.2330951309968763,0.09643061341725534,1.5398649967311293
2183,post,2594,-0.170147193446184,0.1579492449631701,1.573575290637926
2183,pre,1197,0.236754920726149,0.38907277817775265,1.100360809805097
2194,post,1233,-3.0744629335318985,-0.2864602010776567,1.803302769132722
2194,pre,548,-0.20631456139972726,0.07561143979360008,1.1877132364718486
2201,post,1055,-0.1696419305721839,-0.15085672240122805,1.3509068823423882
2201,pre,531,0.026714205423190363,-0.10060322571721003,1.0534967119923964
2202,post,936,-0.41772466889164694,-0.022550077238895128,1.4578547993770543
2202,pre,233,-1.576930239113886,-0.5979228195027602,2.45117967136227
2203,post,640,0.30790812250959076,0.30472344407531693,0.7996666697395782
2203,pre,389,0.1527841625267341,0.12076172756088888,1.0599972595821174
2204,post,1550,0.23185829211267217,0.4633774728211928,1.1568377924692117
2204,pre,630,0.003290811782325709,0.5172189385988346,1.3124958284699786
2205,post,583,-0.10015221668449703,-0.018837654999858566,1.1537800519454955
2205,pre,389,0.1743289271878231,0.12664331239135773,0.9601814666297739
2206,post,996,0.001552650076590889,-0.09068941157693966,1.0967031684330553
2206,pre,542,-0.08269884054504595,0.14868918597405034,1.2658924333585269
2207,post,1626,0.09433375235018548,0.06676876835690104,1.0300742088546053
2207,pre,788,0.029385513391760987,0.03996734053652762,1.1285441908513336
2216,post,1705,-6.762950574521679,-0.20420882158355513,1.7799432577163825
2216,pre,662,-1.6443653265715765,0.13879433772011973,1.2813831229591774
2227,post,1672,-3.605366693313335,0.028319167620006636,1.4035562394472827
2227,pre,574,-0.04658210326732215,0.2840412107717888,1.0687332967896095
2238,post,1149,-2.821237155128332,-0.2071862850017856,1.524145718850787
2238,pre,604,-0.6933867906331284,-0.13636830850781423,1.1876856376236318
2249,post,477,-1.09717994705911,-0.08160736366366628,1.5470393178665878
2249,pre,410,-0.16108177896337272,0.10641980482528923,1.0974639825003398
2260,post,1796,-3.6958669295020323,-0.05410595862636458,1.594278494289365
2260,pre,890,-0.29757062750216967,0.2535229510874527,1.1149687955766399
2268,post,860,-5.018924938035861,0.10137175663395848,1.4377276255285376
2268,pre,301,-0.7222809756939808,0.23122001540134907,1.1381466762930932
2278,post,3829,0.14189125285885074,0.26340957048214675,0.9882568960469952
2278,pre,5356,0.2229928369615941,0.2814865641511377,0.8756450583021168
2279,post,1480,-2.951257067624877,-0.028765462271076014,1.315889851529072
2279,pre,508,-0.8173019701893778,-0.13926234212712862,1.0965102508821942
2290,post,1503,-2.836479459314367,-0.020082392420017303,1.3709664572120455
2290,pre,493,-0.025037178438217955,0.1530527191447879,1.0508132874288407
2300,post,1445,-1.2333768519733144,-0.059063864728684745,1.2646429973807731
2300,pre,614,-0.08845160099757288,0.08135610766073176,1.0263251367000532
2311,post,1762,-7.694780278166368,-0.1028756336012131,1.6519221065220804
2311,pre,666,-3.2212675855672392,0.2422256914333163,1.3186846081351846
2322,post,2039,-0.9491490164396637,0.14836026791401946,1.3262126689684322
2322,pre,850,0.08220219383362537,0.2610535225297841,1.047644015611036
2330,pre,16,-3.7423723908232738,-0.7402347149556554,2.340247181246056
2333,post,2009,-0.9311753283641031,0.2768339662188458,1.2895965204152917
2333,pre,806,0.07041393212429381,0.5388208158805035,1.0917807196390017
2344,post,1452,-2.2623180652415242,0.2321564524466555,1.2618519640181582
2344,pre,528,-0.6832845998478225,0.36116898560224486,1.118824588761474
2355,post,1959,0.012242052771892609,-0.19014605014979913,0.7559713721732061
2355,pre,611,-0.005707221423143061,-0.17808464773756372,0.5873872819094239
2364,post,1368,-0.008521561420151258,-0.30558956434189843,0.6351930133429817
2364,pre,508,-0.009008470731114882,-0.2609563246134896,0.8080108960421389
2375,post,1564,-0.261167140768956,-0.1438379347539016,1.1663772594203858
2375,pre,501,-0.16919811594727174,-0.18519149450644812,1.0330490805022012
2376,pre,89,-4.280244335608644,0.15608898612454636,1.806351175526362
2383,post,4246,0.21734045846158345,0.4714344164362012,1.1595714564530695
2383,pre,6332,0.28702253868806515,0.4246136016737735,1.0038024496715583
2384,post,1943,0.027494048548995953,-0.1453512693031218,0.9606458566116775
2384,pre,660,-0.045810231148630365,-0.11446931212127631,1.0334900895408201
2392,post,2124,-0.0164115511306695,-0.43451104989331846,0.7412892614515721
2392,pre,623,-0.017409417592457066,-0.24663839547910826,0.7981461462837364
2401,post,830,-0.0016369469590138408,-0.32022764407979043,0.9071902726007123
2401,pre,344,0.011998136500353196,-0.24413129452595395,0.7714675447021437
2405,post,2348,-0.4102215137113028,0.2562837290811948,1.3733796992473863
2405,pre,1525,-0.6470408803442438,0.26067329449568644,1.346598045472549
2406,post,1880,-0.20357303873071841,0.3112495055667366,1.1529660440909943
2406,pre,1650,-0.06831553904453336,0.40543721120204546,1.0987421617329447
2407,post,3346,-0.0025460872643545684,0.08940919984599249,0.9170959845720454
2407,pre,4079,0.08073137543362718,0.2463317799285697,0.9372345304806363
2408,post,2984,0.0008072050386949137,0.03753232998929379,1.2306521633333674
2408,pre,2931,-0.07608271461362226,-0.005603803908447169,1.3823631933959366
2409,post,2715,0.03349160516385752,0.24860038936653206,0.903365360678887
2409,pre,3379,0.04119644411696899,0.23702393822490753,1.0216653361038892
2410,post,2086,0.032763621703554735,0.006731463237578561,1.1340093524193027
2410,pre,681,0.23763102856492102,0.3245078302371647,1.062258248939401
2411,post,3082,0.01684227424586049,0.016224115241344372,0.7686843256902212
2411,pre,3355,0.04982846081589354,0.09918659749362668,0.9522146830478092
2412,post,3659,0.14498478297411777,0.22329259528994616,0.828606779413154
2412,pre,2169,0.07323314491902155,0.2509602878172369,0.9052190809316206
2413,post,3408,-0.06669727245031765,0.2594396711168908,1.3184138942543049
2413,pre,3514,-0.1522538265651272,0.24775128375336464,1.3762690323182416
2414,post,4305,0.08748614390795095,0.22630510206753407,0.8893394686610512
2414,pre,5415,0.09482568440054762,0.28959956257521846,1.034747666653389
2415,post,4036,0.0354528542108109,0.1208650286243328,0.9690092120022612
2415,pre,4939,0.02178158395326224,0.13098909312975537,1.0395069475211633
2416,post,4292,-0.016501196878121904,0.28240243556594335,1.1363506389979328
2416,pre,5217,-0.1190984363660803,0.266129005733341,1.1661205829943613
2417,post,2868,-0.0015898887336749379,0.08215604340276217,0.8895241175070864
2417,pre,3533,0.19678386564857175,0.35285397629725934,0.9398338972031711
2418,post,2972,-0.07215533142603037,0.14868653381390073,1.0294265601119132
2418,pre,849,-0.08215240714862793,0.348300666779934,1.2660735686474154
2419,post,2900,-0.6058215100059192,0.046179549210583204,1.6518119616743898
