pre_epsilon_mean,post_epsilon_mean,delta_epsilon_mean,pre_epsilon_arithmetic_mean,post_epsilon_arithmetic_mean,pre_qobs_valid_days,post_qobs_valid_days,pre_n_recession_days_predicted,post_n_recession_days_predicted,GCIN,fold
0.07375628501176834,0.07336658239364624,-0.00038970261812210083,0.024604400619864464,0.024633202701807022,1619,4149,1619,4149,3825,0
0.15038907527923584,0.15244843065738678,0.00205935537815094,0.03222447261214256,0.03332831338047981,1002,3098,1002,3098,3830,0
0.10859977453947067,0.10623040795326233,-0.0023693665862083435,0.02843913994729519,0.028664562851190567,1299,4127,1299,4127,3833,0
0.4307553172111511,0.47154805064201355,0.04079273343086243,0.042467061430215836,0.04292042553424835,904,1826,904,1826,3849,0
0.7776614427566528,0.7245286703109741,-0.05313277244567871,0.05469337850809097,0.0537819042801857,4798,3113,4798,3113,3887,0
0.15604610741138458,0.15765352547168732,0.0016074180603027344,0.03767775371670723,0.03860730305314064,753,1600,753,1600,3895,0
0.08080511540174484,0.09046395123004913,0.00965883582830429,0.01816142536699772,0.018731161952018738,624,1503,624,1503,3905,0
0.4820058047771454,0.44929853081703186,-0.032707273960113525,0.04420076683163643,0.04239495471119881,3574,3620,3574,3620,3920,0
0.4501197338104248,0.48099783062934875,0.03087809681892395,0.06826264411211014,0.06555893272161484,2397,3315,2397,3315,3931,0
0.09737912565469742,0.08342651277780533,-0.01395261287689209,0.02475881762802601,0.025151386857032776,3403,4442,3403,4442,3960,0
0.5095703601837158,0.5089913010597229,-0.0005790591239929199,0.07756268233060837,0.06581929326057434,3659,2626,3659,2626,3968,0
0.6250240206718445,0.6256155967712402,0.000591576099395752,0.07330487668514252,0.07411378622055054,2727,3425,2727,3425,4010,0
0.06915401667356491,0.06324920803308487,-0.0059048086404800415,0.017430519685149193,0.01657550409436226,1606,3371,1606,3371,4027,0
0.06338313221931458,0.06358654797077179,0.00020341575145721436,0.01797535829246044,0.017725074663758278,1347,2061,1347,2061,4034,0
0.04747948423027992,0.05069493129849434,0.0032154470682144165,0.0156891867518425,0.016309164464473724,205,2928,205,2928,4035,0
0.039870601147413254,0.03228899464011192,-0.007581606507301331,0.013934909366071224,0.012908905744552612,616,2268,616,2268,4036,0
0.7035229802131653,0.7016074061393738,-0.001915574073791504,0.0808100476861,0.07870644330978394,1528,2064,1528,2064,4110,0
0.314829558134079,0.3051017224788666,-0.009727835655212402,0.04758499562740326,0.04749133065342903,5157,4058,5157,4058,4430,0
0.4487285614013672,0.43310311436653137,-0.015625447034835815,0.05686870962381363,0.056811437010765076,5770,4371,5770,4371,4461,0
0.14064286649227142,0.13866464793682098,-0.0019782185554504395,0.03331584110856056,0.03340023383498192,2718,2882,2718,2882,4466,0
0.12942832708358765,0.12898953258991241,-0.00043879449367523193,0.02794610522687435,0.02812095731496811,5013,4167,5013,4167,4521,0
2.303065299987793,2.2125802040100098,-0.0904850959777832,0.11747726798057556,0.12347745150327682,1779,2143,1779,2143,24,1
0.4192597270011902,0.4784142076969147,0.05915448069572449,0.03710399940609932,0.04297390580177307,2388,3004,2388,3004,46,1
0.14592744410037994,0.15412671864032745,0.00819927453994751,0.023488346487283707,0.024040788412094116,2596,3333,2596,3333,57,1
0.6114403009414673,0.8998178243637085,0.2883775234222412,0.05044698342680931,0.06189623475074768,2773,3772,2773,3772,113,1
0.17837172746658325,0.20574454963207245,0.027372822165489197,0.02569824643433094,0.029671436175704002,1422,2498,1422,2498,199,1
0.8018929958343506,0.8163774609565735,0.0144844651222229,0.06879039108753204,0.0691017135977745,2295,1810,2295,1810,240,1
1.1542997360229492,1.098071813583374,-0.056227922439575195,0.0776977613568306,0.07585851848125458,2506,2052,2506,2052,260,1
0.2244984209537506,0.20951807498931885,-0.014980345964431763,0.02159816026687622,0.0214256439357996,3201,2529,3201,2529,348,1
0.2735377550125122,0.2644648253917694,-0.009072929620742798,0.02295694500207901,0.023120395839214325,1810,2926,1810,2926,359,1
0.2106422781944275,0.20001453161239624,-0.01062774658203125,0.021013351157307625,0.021814759820699692,2114,3458,2114,3458,404,1
1.426068663597107,1.3494017124176025,-0.0766669511795044,0.07422445714473724,0.07012393325567245,1118,1501,1118,1501,448,1
0.9175947308540344,0.9112105965614319,-0.006384134292602539,0.06645742058753967,0.0673832818865776,3261,3436,3261,3436,514,1
0.728326141834259,0.7346414923667908,0.006315350532531738,0.07188577204942703,0.07224218547344208,3110,2666,3110,2666,526,1
0.21969999372959137,0.19047942757606506,-0.029220566153526306,0.026573020964860916,0.026689011603593826,4145,3822,4145,3822,537,1
0.13646118342876434,0.1485692262649536,0.01210804283618927,0.02270435355603695,0.022408273071050644,2667,2490,2667,2490,559,1
0.29175201058387756,0.2541312873363495,-0.037620723247528076,0.028425907716155052,0.028078319504857063,4426,4393,4426,4393,614,1
0.22289921343326569,0.20827218890190125,-0.014627024531364441,0.03082118183374405,0.030224749818444252,2810,3638,2810,3638,637,1
0.4910328984260559,0.4758019745349884,-0.015230923891067505,0.04783972352743149,0.04616355150938034,2802,3763,2802,3763,670,1
0.05815786495804787,0.052464064210653305,-0.005693800747394562,0.025005757808685303,0.024101676419377327,2883,3172,2883,3172,748,1
0.22049960494041443,0.210475891828537,-0.010023713111877441,0.028359195217490196,0.027345819398760796,1608,3315,1608,3315,759,1
0.24150754511356354,0.23304058611392975,-0.008466958999633789,0.03441017493605614,0.03360338136553764,3306,4052,3306,4052,825,1
0.25163722038269043,0.24102984368801117,-0.01060737669467926,0.03527695685625076,0.036374107003211975,1230,3115,1230,3115,848,1
0.46106022596359253,0.42164915800094604,-0.039411067962646484,0.03695026785135269,0.03455613553524017,3884,2393,3884,2393,903,1
1.8333085775375366,1.6066302061080933,-0.22667837142944336,0.09256225824356079,0.08459353446960449,1592,1278,1592,1278,914,1
1.952322244644165,2.0812201499938965,0.12889790534973145,0.09595303237438202,0.1006571501493454,1261,2042,1261,2042,1057,1
0.2659139335155487,0.28698721528053284,0.02107328176498413,0.037541311234235764,0.03851701691746712,1469,1551,1469,1551,1092,1
0.9596073627471924,0.9333516955375671,-0.026255667209625244,0.0625617653131485,0.06135178357362747,2017,2308,2017,2308,1136,1
0.5255211591720581,0.5603111386299133,0.034789979457855225,0.04027434438467026,0.04121352359652519,2415,3806,2415,3806,1181,1
0.08255347609519958,0.08107127994298935,-0.0014821961522102356,0.030973315238952637,0.031064778566360474,5821,3700,5821,3700,1202,1
0.10305382311344147,0.09507028013467789,-0.00798354297876358,0.03214029222726822,0.03146950155496597,4453,4032,4453,4032,1257,1
0.0994698703289032,0.0982116237282753,-0.0012582466006278992,0.028133591637015343,0.02871989645063877,935,2349,935,2349,1435,1
0.11837762594223022,0.10228591412305832,-0.016091711819171906,0.02914000302553177,0.029095780104398727,538,2372,538,2372,1457,1
0.16986402869224548,0.1627802550792694,-0.007083773612976074,0.03296251595020294,0.03267301619052887,805,2206,805,2206,1590,1
0.5945774912834167,0.5243248343467712,-0.07025265693664551,0.05124944448471069,0.044086601585149765,877,1822,877,1822,1668,1
0.08432624489068985,0.08093039691448212,-0.003395847976207733,0.03270239382982254,0.031698647886514664,667,1935,667,1935,1712,1
0.518843412399292,0.5330727696418762,0.014229357242584229,0.03352855518460274,0.033771730959415436,516,1622,516,1622,1746,1
0.14316529035568237,0.12585589289665222,-0.01730939745903015,0.02507997676730156,0.025324853137135506,377,2812,377,2812,1794,1
0.08243610709905624,0.08382619917392731,0.0013900920748710632,0.02313687652349472,0.023323750123381615,931,3453,931,3453,1796,1
0.1882353127002716,0.1887243092060089,0.0004889965057373047,0.0323566235601902,0.03263220936059952,1450,2062,1450,2062,1803,1
0.1950792819261551,0.19576185941696167,0.0006825774908065796,0.0376732237637043,0.03756522014737129,1983,2768,1983,2768,1808,1
0.2481432557106018,0.24042025208473206,-0.007723003625869751,0.03520014509558678,0.035492781549692154,2061,2690,2061,2690,1809,1
0.19380952417850494,0.19499364495277405,0.001184120774269104,0.038303010165691376,0.03829227015376091,2018,2821,2018,2821,1811,1
0.15516267716884613,0.1562647819519043,0.0011021047830581665,0.03596213459968567,0.035783570259809494,2280,3067,2280,3067,1815,1
0.1465054154396057,0.145151749253273,-0.0013536661863327026,0.033785171806812286,0.0334501750767231,2037,3102,2037,3102,1817,1
0.12190781533718109,0.1207762360572815,-0.0011315792798995972,0.023342933505773544,0.023408202454447746,455,1388,455,1388,1823,1
0.23048372566699982,0.2319062501192093,0.0014225244522094727,0.03541057929396629,0.03552553802728653,1491,2032,1491,2032,1826,1
0.5044362545013428,0.5243887901306152,0.01995253562927246,0.05314772203564644,0.05297798663377762,1068,1441,1068,1441,1830,1
0.2782227098941803,0.2827606499195099,0.00453794002532959,0.03557777777314186,0.03618111461400986,911,1301,911,1301,1837,1
0.2193349003791809,0.18767009675502777,-0.03166480362415314,0.028250358998775482,0.02787092886865139,796,1220,796,1220,1840,1
0.3162241280078888,0.32728442549705505,0.01106029748916626,0.03503824770450592,0.03565392270684242,278,379,278,379,1847,1
0.17791283130645752,0.17261061072349548,-0.005302220582962036,0.032663725316524506,0.03265995904803276,1423,2263,1423,2263,1854,1
0.08700741827487946,0.08824320137500763,0.0012357831001281738,0.022626178339123726,0.022783061489462852,2440,3506,2440,3506,1862,1
0.14164449274539948,0.14395178854465485,0.002307295799255371,0.026884831488132477,0.027171194553375244,1345,2312,1345,2312,1873,1
0.15655399858951569,0.1633600890636444,0.006806090474128723,0.030689317733049393,0.03183430805802345,1549,2383,1549,2383,1875,1
0.15091392397880554,0.15674448013305664,0.005830556154251099,0.027467787265777588,0.028376266360282898,2071,2779,2071,2779,1876,1
0.08935939520597458,0.08760614693164825,-0.0017532482743263245,0.02485317923128605,0.025034144520759583,2242,3592,2242,3592,1888,1
0.09509959816932678,0.10370423644781113,0.008604638278484344,0.02247471921145916,0.023221302777528763,2295,3346,2295,3346,1891,1
0.08709936589002609,0.08977117389440536,0.0026718080043792725,0.023940296843647957,0.02419409342110157,2084,2967,2084,2967,1893,1
0.10229961574077606,0.10452587902545929,0.0022262632846832275,0.034451283514499664,0.03432755172252655,2333,3212,2333,3212,1899,1
0.2635462284088135,0.2631341218948364,-0.0004121065139770508,0.03848057612776756,0.03867359086871147,1361,2055,1361,2055,1900,1
0.1400500237941742,0.13316182792186737,-0.006888195872306824,0.02327560819685459,0.023266080766916275,353,1434,353,1434,1901,1
0.17407988011837006,0.16567708551883698,-0.008402794599533081,0.03657589107751846,0.035825833678245544,1366,3183,1366,3183,1919,1
0.15769310295581818,0.15446549654006958,-0.003227606415748596,0.04648799076676369,0.045630138367414474,1387,2802,1387,2802,1921,1
0.07849784195423126,0.07788552343845367,-0.0006123185157775879,0.029856231063604355,0.029826408252120018,1341,3018,1341,3018,1926,1
0.14927752315998077,0.12698043882846832,-0.02229708433151245,0.02400677464902401,0.022912699729204178,442,1887,442,1887,1945,1
0.2580779790878296,0.233657568693161,-0.02442041039466858,0.031079908832907677,0.0303348395973444,5868,4218,5868,4218,1956,1
0.26715514063835144,0.2470175325870514,-0.02013760805130005,0.025887003168463707,0.0252317413687706,312,1257,312,1257,2034,1
0.12600411474704742,0.11919309198856354,-0.006811022758483887,0.024971891194581985,0.02482721023261547,470,1384,470,1384,2115,1
0.15780770778656006,0.15628699958324432,-0.0015207082033157349,0.024816082790493965,0.025085793808102608,233,936,233,936,2202,1
0.3611580431461334,0.3672606348991394,0.0061025917530059814,0.03338756039738655,0.033301569521427155,389,583,389,583,2205,1
0.05887987092137337,0.061014559119939804,0.0021346881985664368,0.020309535786509514,0.020531222224235535,788,1626,788,1626,2207,1
0.09058241546154022,0.09324312955141068,0.002660714089870453,0.021434331312775612,0.021655965596437454,604,1149,604,1149,2238,1
0.2555958032608032,0.2729143798351288,0.01731857657432556,0.027484476566314697,0.028041264042258263,410,477,410,477,2249,1
0.2156110256910324,0.19716809689998627,-0.018442928791046143,0.0279015451669693,0.027337636798620224,5356,3829,5356,3829,2278,1
0.05838032439351082,0.061560459434986115,0.003180135041475296,0.02864181250333786,0.028610633686184883,850,2039,850,2039,2322,1
0.05619864910840988,0.05795372650027275,0.0017550773918628693,0.03264768794178963,0.03267959505319595,806,2009,806,2009,2333,1
0.08708541840314865,0.08933329582214355,0.0022478774189949036,0.034460701048374176,0.03391868993639946,528,1452,528,1452,2344,1
0.42976924777030945,0.3943921625614166,-0.03537708520889282,0.0393538773059845,0.03852849081158638,1650,1880,1650,1880,2406,1
0.17240995168685913,0.17261122167110443,0.0002012699842453003,0.03762436658143997,0.036930013447999954,2931,2984,2931,2984,2408,1
0.6407169699668884,0.6207529902458191,-0.019963979721069336,0.05009281635284424,0.05095212161540985,3514,3408,3514,3408,2413,1
0.9043031930923462,0.9009819030761719,-0.0033212900161743164,0.059495825320482254,0.05916718393564224,3482,3245,3482,3245,2424,1
0.20748275518417358,0.21017129719257355,0.0026885420083999634,0.03617653250694275,0.03599373251199722,4130,3357,4130,3357,2431,1
0.9452001452445984,1.0220309495925903,0.07683080434799194,0.06581205129623413,0.06783807277679443,460,874,460,874,2432,1
0.6016175746917725,0.5862624049186707,-0.015355169773101807,0.05070323869585991,0.049222201108932495,5583,4131,5583,4131,2435,1
0.4674293100833893,0.5282672047615051,0.060837894678115845,0.04245750233530998,0.04800315201282501,159,3402,159,3402,2438,1
0.4327021837234497,0.45415741205215454,0.021455228328704834,0.04552561417222023,0.04727688431739807,465,1705,465,1705,2443,1
0.11373306065797806,0.11978073418140411,0.006047673523426056,0.03652277588844299,0.03665325418114662,2870,2839,2870,2839,2444,1
1.0424513816833496,0.9763275980949402,-0.06612378358840942,0.07003364711999893,0.06982431560754776,4804,2819,4804,2819,2447,1
0.5976613759994507,0.5986518859863281,0.0009905099868774414,0.049333296716213226,0.04802117124199867,713,2804,713,2804,2464,1
0.7205438613891602,0.6702964305877686,-0.0502474308013916,0.0486852303147316,0.04692307859659195,430,1696,430,1696,2469,1
0.3539244532585144,0.3490237891674042,-0.0049006640911102295,0.044923894107341766,0.04413324221968651,4292,3105,4292,3105,2471,1
0.25778552889823914,0.26002249121665955,0.00223696231842041,0.03518743813037872,0.03524500131607056,977,2092,977,2092,2476,1
0.4037903845310211,0.36607861518859863,-0.037711769342422485,0.0360032357275486,0.03334084898233414,2023,3378,2023,3378,2477,1
0.3117542862892151,0.27145490050315857,-0.04029938578605652,0.03224183991551399,0.031071294099092484,1342,2841,1342,2841,2479,1
0.48925963044166565,0.46609199047088623,-0.02316763997077942,0.041423384100198746,0.040971167385578156,2955,3302,2955,3302,2486,1
0.43874427676200867,0.43069371581077576,-0.00805056095123291,0.042433373630046844,0.04210684075951576,4554,3407,4554,3407,2493,1
0.1964920163154602,0.19189631938934326,-0.004595696926116943,0.04754233360290527,0.04754233360290527,5228,3973,5228,3973,2495,1
0.1812298595905304,0.1938473880290985,0.012617528438568115,0.03558890521526337,0.03601029887795448,1063,2471,1063,2471,2511,1
0.5891684889793396,0.5951417088508606,0.005973219871520996,0.05112375691533089,0.05151774734258652,4950,3970,4950,3970,2513,1
0.3386991620063782,0.3458598554134369,0.007160693407058716,0.04735979437828064,0.04710528627038002,2756,3687,2756,3687,2515,1
0.30324509739875793,0.3132683038711548,0.01002320647239685,0.0411984957754612,0.041776739060878754,944,3069,944,3069,2521,1
0.1620461642742157,0.15983670949935913,-0.0022094547748565674,0.034678906202316284,0.03480180352926254,5428,4499,5428,4499,2529,1
0.061685994267463684,0.06119292974472046,-0.0004930645227432251,0.022945953533053398,0.02287709340453148,3500,3796,3500,3796,2530,1
0.18453560769557953,0.17830480635166168,-0.006230801343917847,0.03787623718380928,0.037829067558050156,5372,4567,5372,4567,2534,1
1.796000361442566,1.6716835498809814,-0.12431681156158447,0.10565459728240967,0.10163167864084244,1284,3867,1284,3867,2536,1
0.21138663589954376,0.21591590344905853,0.0045292675495147705,0.03572658821940422,0.036190155893564224,5313,4292,5313,4292,2537,1
0.20066037774085999,0.20783314108848572,0.007172763347625732,0.04151645675301552,0.04243038222193718,4764,4003,4764,4003,2547,1
0.48116421699523926,0.4157426059246063,-0.06542161107063293,0.0502614751458168,0.050423815846443176,35,3678,35,3678,2549,1
0.43398305773735046,0.4315031170845032,-0.00247994065284729,0.040003202855587006,0.040132492780685425,5466,3599,5466,3599,2553,1
0.21941764652729034,0.2044106274843216,-0.01500701904296875,0.0371151901781559,0.036625511944293976,3643,4471,3643,4471,2560,1
0.6651827096939087,0.44394853711128235,-0.22123417258262634,0.05272425711154938,0.04786015301942825,44,4570,44,4570,2566,1
0.43913623690605164,0.4443685710430145,0.005232334136962891,0.037764839828014374,0.038666609674692154,4146,4117,4146,4117,2573,1
0.4484573304653168,0.4421618580818176,-0.0062954723834991455,0.04276726394891739,0.043943822383880615,2892,3539,2892,3539,2577,1
1.8735456466674805,1.8685517311096191,-0.004993915557861328,0.0966765433549881,0.0971340611577034,2065,2401,2065,2401,2583,1
0.6952188611030579,0.7823903560638428,0.08717149496078491,0.057207975536584854,0.059770967811346054,2710,2895,2710,2895,2595,1
0.2959631085395813,0.2769365608692169,-0.01902654767036438,0.040155503898859024,0.03883207589387894,3403,3797,3403,3797,2598,1
0.26530876755714417,0.27751052379608154,0.012201756238937378,0.029860740527510643,0.029735328629612923,3024,2541,3024,2541,2600,1
5.185953140258789,5.295436859130859,0.10948371887207031,0.19469532370567322,0.19390133023262024,2120,1572,2120,1572,2607,1
0.11665543913841248,0.12210141122341156,0.0054459720849990845,0.02244306541979313,0.022390812635421753,581,1235,581,1235,2610,1
0.27478739619255066,0.28136783838272095,0.006580442190170288,0.04010458290576935,0.04001021012663841,1499,1905,1499,1905,2615,1
0.16283223032951355,0.15968605875968933,-0.0031461715698242188,0.04897960275411606,0.047298938035964966,526,1852,526,1852,2632,1
0.5209982395172119,0.4587579071521759,-0.06224033236503601,0.044224485754966736,0.04438439756631851,413,1358,413,1358,2640,1
1.5380933284759521,1.4861149787902832,-0.051978349685668945,0.07732546329498291,0.07615723460912704,896,1210,896,1210,2644,1
0.08214937895536423,0.08181308209896088,-0.00033629685640335083,0.021619174629449844,0.021452879533171654,3607,2787,3607,2787,2647,1
0.1476300209760666,0.1494140625,0.0017840415239334106,0.025093460455536842,0.02550436556339264,3810,3031,3810,3031,2648,1
0.06258697062730789,0.06621696799993515,0.0036299973726272583,0.014972035773098469,0.015817932784557343,5624,4534,5624,4534,2662,1
0.03373895213007927,0.03555474057793617,0.001815788447856903,0.015091435983777046,0.015222514048218727,2487,3440,2487,3440,2667,1
0.033700861036777496,0.03668895363807678,0.002988092601299286,0.015780877321958542,0.01595907099545002,1566,4176,1566,4176,2670,1
0.08394723385572433,0.08728693425655365,0.003339700400829315,0.025097046047449112,0.024920254945755005,1217,1625,1217,1625,2671,1
0.05501947179436684,0.05487382039427757,-0.00014565140008926392,0.02009226754307747,0.02004128322005272,2640,3017,2640,3017,2674,1
0.8358426690101624,0.7952803373336792,-0.040562331676483154,0.06027894839644432,0.05982589349150658,739,2150,739,2150,2687,1
0.10759394615888596,0.11414100229740143,0.006547056138515472,0.022114016115665436,0.023089217022061348,5376,4191,5376,4191,2691,1
1.005173921585083,0.8153694868087769,-0.18980443477630615,0.06842749565839767,0.059339798986911774,358,1890,358,1890,2701,1
0.45635369420051575,0.46849524974823,0.012141555547714233,0.044417016208171844,0.04387344419956207,712,1845,712,1845,2721,1
0.27252960205078125,0.2722821533679962,-0.0002474486827850342,0.03766624629497528,0.037595320492982864,936,2195,936,2195,2732,1
0.21737191081047058,0.1991398185491562,-0.018232092261314392,0.035182319581508636,0.03435881435871124,922,2847,922,2847,2754,1
0.24147285521030426,0.2286110371351242,-0.012861818075180054,0.030150258913636208,0.02920554392039776,2644,3244,2644,3244,2820,1
0.15864309668540955,0.14763221144676208,-0.011010885238647461,0.026258070021867752,0.026300841942429543,1218,3632,1218,3632,2887,1
0.13519620895385742,0.14850586652755737,0.013309657573699951,0.03927487134933472,0.04006335139274597,884,2210,884,2210,2965,1
0.22266043722629547,0.20109108090400696,-0.021569356322288513,0.03298671543598175,0.032898589968681335,671,2298,671,2298,2976,1
0.09804768860340118,0.09520413726568222,-0.0028435513377189636,0.01905590109527111,0.01921354979276657,551,1595,551,1595,3064,1
0.20193693041801453,0.15497760474681854,-0.046959325671195984,0.02510206401348114,0.022829607129096985,135,2696,135,2696,3130,1
0.18550190329551697,0.1516909897327423,-0.03381091356277466,0.02727285586297512,0.025882259011268616,490,1315,490,1315,3186,1
0.10316475480794907,0.1028377041220665,-0.00032705068588256836,0.03518637642264366,0.035222817212343216,1107,3109,1107,3109,3265,1
0.11002419143915176,0.11023449152708054,0.00021030008792877197,0.03071139194071293,0.030616074800491333,856,2516,856,2516,3352,1
0.1495751589536667,0.11708109080791473,-0.03249406814575195,0.025525590404868126,0.024638259783387184,315,3047,315,3047,3381,1
0.12395599484443665,0.12114652246236801,-0.002809472382068634,0.023503443226218224,0.02371857687830925,632,2127,632,2127,3442,1
0.14849615097045898,0.15307755768299103,0.0045814067125320435,0.025831831619143486,0.02583238109946251,858,1723,858,1723,3520,1
0.12894576787948608,0.10333969444036484,-0.025606073439121246,0.03356470167636871,0.03368836268782616,151,2667,151,2667,3529,1
0.12675458192825317,0.11316325515508652,-0.013591326773166656,0.019679009914398193,0.01966557279229164,864,3107,864,3107,3531,1
0.14074717462062836,0.13063858449459076,-0.010108590126037598,0.02327367104589939,0.022912299260497093,4117,4188,4117,4188,3532,1
0.14477109909057617,0.15972819924354553,0.01495710015296936,0.021965326741337776,0.022086579352617264,1097,2446,1097,2446,3534,1
0.1296442598104477,0.12325499951839447,-0.006389260292053223,0.020758625119924545,0.02103019692003727,615,1826,615,1826,3540,1
0.1104576587677002,0.10581604391336441,-0.004641614854335785,0.0206291526556015,0.02068040706217289,1062,3023,1062,3023,3544,1
0.06614211201667786,0.06505682319402695,-0.0010852888226509094,0.022818082943558693,0.022255804389715195,1049,2572,1049,2572,3552,1
0.14447788894176483,0.15063151717185974,0.00615362823009491,0.026679489761590958,0.026640664786100388,888,2416,888,2416,3553,1
0.08414772152900696,0.08278439193964005,-0.0013633295893669128,0.02394588105380535,0.023598456755280495,859,1814,859,1814,3556,1
0.06959608197212219,0.07121209800243378,0.0016160160303115845,0.022674815729260445,0.023581549525260925,250,2341,250,2341,3558,1
0.06460127234458923,0.0660017654299736,0.001400493085384369,0.01801079884171486,0.018127650022506714,944,2593,944,2593,3566,1
0.14722688496112823,0.1404280662536621,-0.0067988187074661255,0.025578152388334274,0.02626717835664749,950,2934,950,2934,3582,1
0.1139991506934166,0.10494914650917053,-0.009050004184246063,0.021410254761576653,0.02096984162926674,2159,3427,2159,3427,3587,1
0.10615184903144836,0.10510580986738205,-0.0010460391640663147,0.028441382572054863,0.028316259384155273,626,1568,626,1568,3588,1
0.159099742770195,0.16507239639759064,0.00597265362739563,0.03186696022748947,0.03171509876847267,226,615,226,615,3591,1
0.13768130540847778,0.12800240516662598,-0.009678900241851807,0.025807296857237816,0.02598506398499012,204,742,204,742,3593,1
0.16236227750778198,0.1597636491060257,-0.0025986284017562866,0.032236821949481964,0.031891003251075745,492,1152,492,1152,3594,1
0.16177727282047272,0.1469189077615738,-0.014858365058898926,0.023486964404582977,0.022975334897637367,728,1822,728,1822,3599,1
0.18470513820648193,0.18949848413467407,0.004793345928192139,0.025255611166357994,0.025228798389434814,654,1501,654,1501,3604,1
0.25983551144599915,0.25556132197380066,-0.004274189472198486,0.026629803702235222,0.026599019765853882,2040,3165,2040,3165,3610,1
0.09382164478302002,0.08626718074083328,-0.007554464042186737,0.023594634607434273,0.024161510169506073,886,2417,886,2417,3613,1
0.09860840439796448,0.08980825543403625,-0.008800148963928223,0.020481891930103302,0.019920937716960907,868,2219,868,2219,3617,1
0.06508525460958481,0.06609269976615906,0.0010074451565742493,0.016405312344431877,0.016454041004180908,695,1476,695,1476,3625,1
0.05935851112008095,0.060895346105098724,0.0015368349850177765,0.018055113032460213,0.01825628988444805,620,1249,620,1249,3627,1
0.10476309061050415,0.14066483080387115,0.035901740193367004,0.020946184173226357,0.02274252101778984,814,1146,814,1146,3629,1
0.09460750967264175,0.09072764217853546,-0.0038798674941062927,0.020928049460053444,0.020805254578590393,834,1670,834,1670,3634,1
0.09061408787965775,0.0981777235865593,0.00756363570690155,0.01955648884177208,0.019754678010940552,821,1529,821,1529,3635,1
0.12197265774011612,0.1211250051856041,-0.0008476525545120239,0.019814232364296913,0.01971064880490303,805,2285,805,2285,3642,1
0.1229458749294281,0.11769908666610718,-0.005246788263320923,0.02094581536948681,0.02039027214050293,777,1795,777,1795,3650,1
0.09573421627283096,0.09574170410633087,7.487833499908447e-06,0.018074441701173782,0.017935410141944885,932,1825,932,1825,3661,1
0.12725600600242615,0.11192072182893753,-0.015335284173488617,0.020630918443202972,0.020090922713279724,643,1108,643,1108,3663,1
0.09188687801361084,0.09361270815134048,0.0017258301377296448,0.018740128725767136,0.018945040181279182,1016,1989,1016,1989,3664,1
0.17938482761383057,0.16603511571884155,-0.013349711894989014,0.02591121569275856,0.025977429002523422,939,3178,939,3178,3672,1
0.23752471804618835,0.23273567855358124,-0.004789039492607117,0.028428545221686363,0.028186382725834846,1019,2541,1019,2541,3674,1
0.09181652963161469,0.09614473581314087,0.004328206181526184,0.0186003427952528,0.018951240926980972,745,1770,745,1770,3678,1
0.14472872018814087,0.14434078335762024,-0.0003879368305206299,0.029052777215838432,0.029137877747416496,449,887,449,887,3680,1
0.26154375076293945,0.23693908751010895,-0.024604663252830505,0.02653650939464569,0.02606082335114479,599,1906,599,1906,3686,1
0.20350593328475952,0.19987809658050537,-0.0036278367042541504,0.02496936544775963,0.02518312633037567,799,2312,799,2312,3688,1
0.19849054515361786,0.17515058815479279,-0.023339956998825073,0.02483326569199562,0.024700282141566277,788,2606,788,2606,3689,1
0.20074351131916046,0.1863606721162796,-0.01438283920288086,0.02507140301167965,0.024580305442214012,999,2337,999,2337,3690,1
0.14234334230422974,0.1307772696018219,-0.011566072702407837,0.021876327693462372,0.02184094861149788,778,2469,778,2469,3694,1
0.12631024420261383,0.13880442082881927,0.012494176626205444,0.022496454417705536,0.02293773926794529,216,1372,216,1372,3695,1
0.12919941544532776,0.12592627108097076,-0.0032731443643569946,0.02890688367187977,0.02868090756237507,392,1051,392,1051,3696,1
0.1419411152601242,0.14063386619091034,-0.0013072490692138672,0.02254456840455532,0.022814694792032242,1093,2790,1093,2790,3702,1
0.11237438023090363,0.11432106792926788,0.0019466876983642578,0.021985631436109543,0.02195257879793644,1332,3290,1332,3290,3703,1
0.15809182822704315,0.15257778763771057,-0.005514040589332581,0.02779952809214592,0.028101811185479164,1491,3835,1491,3835,3707,1
0.1505124270915985,0.14257271587848663,-0.007939711213111877,0.023391541093587875,0.023263929411768913,2056,3132,2056,3132,3709,1
0.09345673769712448,0.09357856959104538,0.00012183189392089844,0.02076367847621441,0.020762672647833824,1235,3077,1235,3077,3734,1
0.0618487112224102,0.05963267385959625,-0.0022160373628139496,0.0178773645311594,0.018009904772043228,1274,3301,1274,3301,3741,1
0.12088426947593689,0.124323770403862,0.00343950092792511,0.033390969038009644,0.033571407198905945,1520,4022,1520,4022,3758,1
0.1002112403512001,0.09599053114652634,-0.004220709204673767,0.024030018597841263,0.023792918771505356,1313,3778,1313,3778,3767,1
1.5093331336975098,1.4684022665023804,-0.040930867195129395,0.09751102328300476,0.09214664250612259,831,788,831,788,3776,1
0.09682610630989075,0.09982230514287949,0.002996198832988739,0.033145349472761154,0.03446328639984131,63,1502,63,1502,3783,1
0.11958257108926773,0.1174410730600357,-0.002141498029232025,0.033189546316862106,0.03331112489104271,204,690,204,690,3784,1
0.13604125380516052,0.13811448216438293,0.002073228359222412,0.029324373230338097,0.029535558074712753,360,875,360,875,3786,1
